ticker,time_published,title,source,topic,sentiment_label,sentiment_score,relevance_score,url
WFC,2026-08-11 14:39:03,"Almost all top US companies, including Starbucks, Alphabet, had board diversity rules. Now most are gone",Moneycontrol.com,finance,Somewhat-Bearish,-0.289218,0.713225,https://www.moneycontrol.com/news/business/companies/almost-all-top-us-companies-including-starbucks-alphabet-had-board-diversity-rules-now-most-are-gone-14002171.html
USMC,2026-08-11 14:11:17,"USMC Dividend: 0.74% Yield, $0.57/Share — History & Dates",GuruFocus,earnings,Bullish,0.527112,1.0,https://www.gurufocus.com/etf/USMC/dividend
MU,2026-08-11 14:11:17,"USMC Dividend: 0.74% Yield, $0.57/Share — History & Dates",GuruFocus,earnings,Bullish,0.534486,0.625491,https://www.gurufocus.com/etf/USMC/dividend
NVDA,2026-08-11 14:11:17,"USMC Dividend: 0.74% Yield, $0.57/Share — History & Dates",GuruFocus,earnings,Bullish,0.518529,0.608314,https://www.gurufocus.com/etf/USMC/dividend
AAPL,2026-08-11 14:11:17,"USMC Dividend: 0.74% Yield, $0.57/Share — History & Dates",GuruFocus,earnings,Bullish,0.536017,0.641355,https://www.gurufocus.com/etf/USMC/dividend
GOOGL,2026-08-11 14:11:17,"USMC Dividend: 0.74% Yield, $0.57/Share — History & Dates",GuruFocus,earnings,Bullish,0.505413,0.604678,https://www.gurufocus.com/etf/USMC/dividend
MP,2026-08-11 13:39:51,China Targeted MP Materials for a Reason,InvestorPlace,technology,Bullish,0.444185,1.0,https://investorplace.com/hypergrowthinvesting/2026/08/china-targeted-mp-materials-for-a-reason/
TSLA,2026-08-11 13:39:51,China Targeted MP Materials for a Reason,InvestorPlace,technology,Somewhat-Bullish,0.313248,0.715241,https://investorplace.com/hypergrowthinvesting/2026/08/china-targeted-mp-materials-for-a-reason/
AAPL,2026-08-11 13:39:51,China Targeted MP Materials for a Reason,InvestorPlace,technology,Somewhat-Bullish,0.317252,0.620275,https://investorplace.com/hypergrowthinvesting/2026/08/china-targeted-mp-materials-for-a-reason/
GM,2026-08-11 13:39:51,China Targeted MP Materials for a Reason,InvestorPlace,technology,Somewhat-Bullish,0.222007,0.606588,https://investorplace.com/hypergrowthinvesting/2026/08/china-targeted-mp-materials-for-a-reason/
INTC,2026-08-11 13:38:34,Intel raises $20-billion from upsized share offering as it funds chipmaking expansion,The Globe and Mail,manufacturing,Somewhat-Bullish,0.343808,0.969316,https://www.theglobeandmail.com/business/article-intel-raises-20-billion-from-upsized-share-offering-as-it-funds/
TSLA,2026-08-11 13:38:34,Intel raises $20-billion from upsized share offering as it funds chipmaking expansion,The Globe and Mail,manufacturing,Neutral,0.100917,0.637862,https://www.theglobeandmail.com/business/article-intel-raises-20-billion-from-upsized-share-offering-as-it-funds/
AAPL,2026-08-11 13:38:34,Intel raises $20-billion from upsized share offering as it funds chipmaking expansion,The Globe and Mail,manufacturing,Neutral,0.109643,0.614718,https://www.theglobeandmail.com/business/article-intel-raises-20-billion-from-upsized-share-offering-as-it-funds/
AMD,2026-08-11 13:38:34,Intel raises $20-billion from upsized share offering as it funds chipmaking expansion,The Globe and Mail,manufacturing,Neutral,0.026939,0.592015,https://www.theglobeandmail.com/business/article-intel-raises-20-billion-from-upsized-share-offering-as-it-funds/
NVDA,2026-08-11 13:38:34,Intel raises $20-billion from upsized share offering as it funds chipmaking expansion,The Globe and Mail,manufacturing,Neutral,0.011799,0.599108,https://www.theglobeandmail.com/business/article-intel-raises-20-billion-from-upsized-share-offering-as-it-funds/
AAPL,2026-08-11 13:36:59,Making sense of the conflicting 20th anniversary iPhone reports,9to5Mac,technology,Neutral,0.140854,1.0,https://9to5mac.com/2026/08/11/making-sense-of-the-conflicting-20th-anniversary-iphone-reports/
AAPL,2026-08-11 13:13:00,"Apple, Amazon and other corporate giants quietly scrap board diversity rules",Los Angeles Times,finance,Neutral,0.02207,0.328985,https://www.latimes.com/business/story/2026-08-11/apple-amazon-other-corporate-giants-quietly-scrap-board-diversity-rules
IDCC,2026-08-11 13:10:48,InterDigital (IDCC) After Raised 2026 Guidance Is The Stock Still Undervalued,Simply Wall Street,earnings,Bullish,0.435089,1.0,https://simplywall.st/stocks/us/software/nasdaq-idcc/interdigital/news/interdigital-idcc-after-raised-2026-guidance-is-the-stock-st
AAPL,2026-08-11 13:10:48,InterDigital (IDCC) After Raised 2026 Guidance Is The Stock Still Undervalued,Simply Wall Street,earnings,Somewhat-Bullish,0.309441,0.641082,https://simplywall.st/stocks/us/software/nasdaq-idcc/interdigital/news/interdigital-idcc-after-raised-2026-guidance-is-the-stock-st
WLDS,2026-08-11 13:10:21,Wearable Devices Receives U.S. Patent Grant for Biometric,GlobeNewswire,technology,Bullish,0.466097,1.0,https://www.globenewswire.com/news-release/2026/08/11/3342725/0/en/wearable-devices-receives-u-s-patent-grant-for-biometric-user-authentication-in-gesture-and-voice-controlled-interface-device.html
MSFT,2026-08-11 13:10:21,Wearable Devices Receives U.S. Patent Grant for Biometric,GlobeNewswire,technology,Neutral,0.146182,0.635613,https://www.globenewswire.com/news-release/2026/08/11/3342725/0/en/wearable-devices-receives-u-s-patent-grant-for-biometric-user-authentication-in-gesture-and-voice-controlled-interface-device.html
AAPL,2026-08-11 13:10:21,Wearable Devices Receives U.S. Patent Grant for Biometric,GlobeNewswire,technology,Neutral,0.13397,0.614963,https://www.globenewswire.com/news-release/2026/08/11/3342725/0/en/wearable-devices-receives-u-s-patent-grant-for-biometric-user-authentication-in-gesture-and-voice-controlled-interface-device.html
GOOGL,2026-08-11 13:10:21,Wearable Devices Receives U.S. Patent Grant for Biometric,GlobeNewswire,technology,Neutral,0.149615,0.645934,https://www.globenewswire.com/news-release/2026/08/11/3342725/0/en/wearable-devices-receives-u-s-patent-grant-for-biometric-user-authentication-in-gesture-and-voice-controlled-interface-device.html
AMZN,2026-08-11 13:10:21,Wearable Devices Receives U.S. Patent Grant for Biometric,GlobeNewswire,technology,Neutral,0.126171,0.611061,https://www.globenewswire.com/news-release/2026/08/11/3342725/0/en/wearable-devices-receives-u-s-patent-grant-for-biometric-user-authentication-in-gesture-and-voice-controlled-interface-device.html
CRL,2026-08-11 12:59:03,Charles River Labs SVP Michael Knell sells $1.73m in stock,Investing.com,earnings,Somewhat-Bullish,0.339365,0.990342,https://www.investing.com/news/insider-trading-news/charles-river-labs-svp-michael-knell-sells-173m-in-stock-93CH-4851564
JPM,2026-08-11 12:59:03,Charles River Labs SVP Michael Knell sells $1.73m in stock,Investing.com,earnings,Somewhat-Bullish,0.344973,0.628483,https://www.investing.com/news/insider-trading-news/charles-river-labs-svp-michael-knell-sells-173m-in-stock-93CH-4851564
MSFT,2026-08-11 12:59:03,Charles River Labs SVP Michael Knell sells $1.73m in stock,Investing.com,earnings,Neutral,-0.109242,0.597636,https://www.investing.com/news/insider-trading-news/charles-river-labs-svp-michael-knell-sells-173m-in-stock-93CH-4851564
AAPL,2026-08-11 12:59:03,Charles River Labs SVP Michael Knell sells $1.73m in stock,Investing.com,earnings,Neutral,-0.120412,0.593814,https://www.investing.com/news/insider-trading-news/charles-river-labs-svp-michael-knell-sells-173m-in-stock-93CH-4851564
NVDA,2026-08-11 12:59:03,Charles River Labs SVP Michael Knell sells $1.73m in stock,Investing.com,earnings,Somewhat-Bearish,-0.194026,0.550579,https://www.investing.com/news/insider-trading-news/charles-river-labs-svp-michael-knell-sells-173m-in-stock-93CH-4851564
AAPL,2026-08-11 10:48:00,Apple Executive in Charge of Pay and Wallet Services Is Leaving,Yahoo Finance,technology,Neutral,-0.103757,1.0,https://finance.yahoo.com/technology/articles/apple-executive-charge-pay-wallet-174854341.html
COIN,2026-08-11 10:48:00,Apple Executive in Charge of Pay and Wallet Services Is Leaving,Yahoo Finance,technology,Neutral,0.142687,0.634968,https://finance.yahoo.com/technology/articles/apple-executive-charge-pay-wallet-174854341.html
V,2026-08-11 10:48:00,Apple Executive in Charge of Pay and Wallet Services Is Leaving,Yahoo Finance,technology,Neutral,0.067908,0.596878,https://finance.yahoo.com/technology/articles/apple-executive-charge-pay-wallet-174854341.html
AXP,2026-08-11 10:48:00,Apple Executive in Charge of Pay and Wallet Services Is Leaving,Yahoo Finance,technology,Neutral,0.090632,0.582044,https://finance.yahoo.com/technology/articles/apple-executive-charge-pay-wallet-174854341.html
MA,2026-08-11 10:48:00,Apple Executive in Charge of Pay and Wallet Services Is Leaving,Yahoo Finance,technology,Neutral,0.076502,0.598992,https://finance.yahoo.com/technology/articles/apple-executive-charge-pay-wallet-174854341.html
TME,2026-08-11 10:39:44,"Tencent Music Entertainment Group earnings missed by ¥0.05, revenue topped estimates",Investing.com,earnings,Somewhat-Bearish,-0.242049,1.0,https://www.investing.com/news/earnings/tencent-music-entertainment-group-earnings-missed-by-005-revenue-topped-estimates-4851030
GOOGL,2026-08-11 10:39:44,"Tencent Music Entertainment Group earnings missed by ¥0.05, revenue topped estimates",Investing.com,earnings,Neutral,-0.101219,0.575449,https://www.investing.com/news/earnings/tencent-music-entertainment-group-earnings-missed-by-005-revenue-topped-estimates-4851030
AAPL,2026-08-11 10:39:44,"Tencent Music Entertainment Group earnings missed by ¥0.05, revenue topped estimates",Investing.com,earnings,Somewhat-Bearish,-0.184519,0.541721,https://www.investing.com/news/earnings/tencent-music-entertainment-group-earnings-missed-by-005-revenue-topped-estimates-4851030
NVDA,2026-08-11 10:39:44,"Tencent Music Entertainment Group earnings missed by ¥0.05, revenue topped estimates",Investing.com,earnings,Neutral,-0.061115,0.565991,https://www.investing.com/news/earnings/tencent-music-entertainment-group-earnings-missed-by-005-revenue-topped-estimates-4851030
TSLA,2026-08-11 10:39:44,"Tencent Music Entertainment Group earnings missed by ¥0.05, revenue topped estimates",Investing.com,earnings,Neutral,0.129756,0.558646,https://www.investing.com/news/earnings/tencent-music-entertainment-group-earnings-missed-by-005-revenue-topped-estimates-4851030
CXT,2026-08-11 10:11:48,Form 8K Crane NXT Co For: 11 August By Investing.com,Investing.com Canada,financial_markets,Neutral,0.020307,1.0,https://ca.investing.com/news/stock-market-news/form-8k-crane-nxt-co-for-11-august-93CH-4791521
AVGO,2026-08-11 10:11:48,Form 8K Crane NXT Co For: 11 August By Investing.com,Investing.com Canada,financial_markets,Neutral,0.026794,0.621795,https://ca.investing.com/news/stock-market-news/form-8k-crane-nxt-co-for-11-august-93CH-4791521
AAPL,2026-08-11 10:11:48,Form 8K Crane NXT Co For: 11 August By Investing.com,Investing.com Canada,financial_markets,Neutral,0.00816,0.617797,https://ca.investing.com/news/stock-market-news/form-8k-crane-nxt-co-for-11-august-93CH-4791521
TSLA,2026-08-11 10:11:48,Form 8K Crane NXT Co For: 11 August By Investing.com,Investing.com Canada,financial_markets,Neutral,0.042329,0.610947,https://ca.investing.com/news/stock-market-news/form-8k-crane-nxt-co-for-11-august-93CH-4791521
HUYA,2026-08-11 08:40:44,Huya Q2 2026 earnings: Game-related revenue drives 11% growth,TradingKey,earnings,Somewhat-Bullish,0.300827,1.0,https://www.tradingkey.com/news/earnings/262095269-tradingkey
AAPL,2026-08-11 08:40:44,Huya Q2 2026 earnings: Game-related revenue drives 11% growth,TradingKey,earnings,Neutral,0.149374,0.645473,https://www.tradingkey.com/news/earnings/262095269-tradingkey
AAPL,2026-08-11 08:37:10,Unio Capital LLC Boosts Position in Apple Inc. $AAPL,MarketBeat,earnings,Neutral,0.129848,1.0,https://www.marketbeat.com/instant-alerts/filing-unio-capital-llc-boosts-position-in-apple-inc-aapl-2026-08-11/
AMD,2026-08-11 08:37:10,Unio Capital LLC Boosts Position in Apple Inc. $AAPL,MarketBeat,earnings,Somewhat-Bullish,0.3132,0.619035,https://www.marketbeat.com/instant-alerts/filing-unio-capital-llc-boosts-position-in-apple-inc-aapl-2026-08-11/
MSFT,2026-08-11 08:37:10,Unio Capital LLC Boosts Position in Apple Inc. $AAPL,MarketBeat,earnings,Somewhat-Bullish,0.224916,0.64284,https://www.marketbeat.com/instant-alerts/filing-unio-capital-llc-boosts-position-in-apple-inc-aapl-2026-08-11/
AAPL,2026-08-11 08:37:10,Apple Inc. $AAPL Shares Sold by Intelligence Driven Advisers LLC,MarketBeat,earnings,Neutral,0.023454,1.0,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-sold-by-intelligence-driven-advisers-llc-2026-08-11/
AAPL,2026-08-11 08:37:10,Apple Inc. $AAPL Shares Bought by Gateway Wealth Partners LLC,MarketBeat,earnings,Neutral,0.141775,0.952444,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-bought-by-gateway-wealth-partners-llc-2026-08-11/
AAPL,2026-08-11 08:37:10,Apple Inc. $AAPL Shares Purchased by Lombard Odier Asset Management Switzerland SA,MarketBeat,financial_markets,Neutral,-0.073266,1.0,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-purchased-by-lombard-odier-asset-management-switzerland-sa-2026-08-11/
AAPL,2026-08-11 08:37:10,"Wealth Alliance LLC Sells 3,356 Shares of Apple Inc. $AAPL",MarketBeat,financial_markets,Neutral,0.086054,1.0,https://www.marketbeat.com/instant-alerts/filing-wealth-alliance-llc-sells-3356-shares-of-apple-inc-aapl-2026-08-11/
GOOGL,2026-08-11 08:37:10,"Wealth Alliance LLC Sells 3,356 Shares of Apple Inc. $AAPL",MarketBeat,financial_markets,Neutral,0.122488,0.571608,https://www.marketbeat.com/instant-alerts/filing-wealth-alliance-llc-sells-3356-shares-of-apple-inc-aapl-2026-08-11/
GOOG,2026-08-11 08:37:10,"Wealth Alliance LLC Sells 3,356 Shares of Apple Inc. $AAPL",MarketBeat,financial_markets,Neutral,0.127663,0.583409,https://www.marketbeat.com/instant-alerts/filing-wealth-alliance-llc-sells-3356-shares-of-apple-inc-aapl-2026-08-11/
AAPL,2026-08-11 08:36:01,"Union Square Park Capital Management LLC Acquires Shares of 5,000 Apple Inc. $AAPL",MarketBeat,financial_markets,Neutral,0.107264,1.0,https://www.marketbeat.com/instant-alerts/filing-union-square-park-capital-management-llc-acquires-shares-of-5000-apple-inc-aapl-2026-08-11/
PCSA,2026-08-11 07:46:00,Form 8K Processa Pharmaceuticals Inc For: 11 August By Investing.com,Investing.com Canada,financial_markets,Neutral,0.026721,1.0,https://ca.investing.com/news/stock-market-news/form-8k-processa-pharmaceuticals-inc-for-11-august-93CH-4791811
NFLX,2026-08-11 07:46:00,Form 8K Processa Pharmaceuticals Inc For: 11 August By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bullish,0.19387,0.60383,https://ca.investing.com/news/stock-market-news/form-8k-processa-pharmaceuticals-inc-for-11-august-93CH-4791811
TSLA,2026-08-11 07:46:00,Form 8K Processa Pharmaceuticals Inc For: 11 August By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bearish,-0.184283,0.623584,https://ca.investing.com/news/stock-market-news/form-8k-processa-pharmaceuticals-inc-for-11-august-93CH-4791811
AAPL,2026-08-11 07:46:00,Form 8K Processa Pharmaceuticals Inc For: 11 August By Investing.com,Investing.com Canada,financial_markets,Somewhat-Bearish,-0.170848,0.605555,https://ca.investing.com/news/stock-market-news/form-8k-processa-pharmaceuticals-inc-for-11-august-93CH-4791811
ALP,2026-08-11 07:40:36,"ALP Price Today: Alpha Compute Corp. Stock Price, Quote & Chart | MEXC",www.mexc.co,financial_markets,Somewhat-Bearish,-0.255148,1.0,https://www.mexc.co/en-NG/stocks/alp
AAPL,2026-08-11 07:40:36,"ALP Price Today: Alpha Compute Corp. Stock Price, Quote & Chart | MEXC",www.mexc.co,financial_markets,Neutral,0.028138,0.552266,https://www.mexc.co/en-NG/stocks/alp
GOOGL,2026-08-11 07:40:36,"ALP Price Today: Alpha Compute Corp. Stock Price, Quote & Chart | MEXC",www.mexc.co,financial_markets,Neutral,0.028069,0.593575,https://www.mexc.co/en-NG/stocks/alp
GOOG,2026-08-11 07:40:36,"ALP Price Today: Alpha Compute Corp. Stock Price, Quote & Chart | MEXC",www.mexc.co,financial_markets,Neutral,0.001153,0.587782,https://www.mexc.co/en-NG/stocks/alp
MSFT,2026-08-11 07:40:36,"ALP Price Today: Alpha Compute Corp. Stock Price, Quote & Chart | MEXC",www.mexc.co,financial_markets,Neutral,0.034911,0.599732,https://www.mexc.co/en-NG/stocks/alp
MSFT,2026-08-11 07:38:37,"Microsoft Corporation (MSFT) Stock Price, News, Quote & History",Yahoo! Finance Canada,financial_markets,Bullish,0.420415,1.0,https://ca.finance.yahoo.com/quote/MSFT/
AMD,2026-08-11 07:38:37,"Microsoft Corporation (MSFT) Stock Price, News, Quote & History",Yahoo! Finance Canada,financial_markets,Somewhat-Bearish,-0.334585,0.607073,https://ca.finance.yahoo.com/quote/MSFT/
GOOG,2026-08-11 07:38:37,"Microsoft Corporation (MSFT) Stock Price, News, Quote & History",Yahoo! Finance Canada,financial_markets,Somewhat-Bullish,0.245553,0.640465,https://ca.finance.yahoo.com/quote/MSFT/
AAPL,2026-08-11 07:38:37,"Microsoft Corporation (MSFT) Stock Price, News, Quote & History",Yahoo! Finance Canada,financial_markets,Somewhat-Bullish,0.316599,0.634437,https://ca.finance.yahoo.com/quote/MSFT/
AAPL,2026-08-11 07:37:01,"Everest Financial Group LLC Acquires 14,432 Shares of Apple Inc. $AAPL",MarketBeat,earnings,Neutral,0.014846,1.0,https://www.marketbeat.com/instant-alerts/filing-everest-financial-group-llc-acquires-14432-shares-of-apple-inc-aapl-2026-08-11/
AAPL,2026-08-11 07:37:01,Apple Inc. $AAPL is Cardiff Park Advisors LLC's 9th Largest Position,MarketBeat,earnings,Somewhat-Bearish,-0.160117,1.0,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-is-cardiff-park-advisors-llcs-9th-largest-position-2026-08-11/
AAPL,2026-08-11 07:32:57,Apple Inc. $AAPL is Cumberland Partners Ltd's 8th Largest Position,MarketBeat,earnings,Neutral,0.027304,1.0,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-is-cumberland-partners-ltds-8th-largest-position-2026-08-11/
AMD,2026-08-11 07:32:57,Apple Inc. $AAPL is Cumberland Partners Ltd's 8th Largest Position,MarketBeat,earnings,Neutral,0.126114,0.609455,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-is-cumberland-partners-ltds-8th-largest-position-2026-08-11/
AAPL,2026-08-11 07:27:00,Apple Inc. $AAPL Shares Sold by Bradley Foster & Sargent Inc. CT,MarketBeat,technology,Neutral,-0.090115,1.0,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-sold-by-bradley-foster-sargent-inc-ct-2026-08-11/
AAPL,2026-08-11 07:26:59,"Asset Management Group Inc. Sells 3,800 Shares of Apple Inc. $AAPL",MarketBeat,earnings,Neutral,0.02182,0.318029,https://www.marketbeat.com/instant-alerts/filing-asset-management-group-inc-sells-3800-shares-of-apple-inc-aapl-2026-08-11/
SWKS,2026-08-11 07:08:30,"Skyworks Solutions, Inc. $SWKS Shares Bought by Assenagon Asset Management S.A.",MarketBeat,earnings,Neutral,0.085176,1.0,https://www.marketbeat.com/instant-alerts/filing-skyworks-solutions-inc-swks-shares-bought-by-assenagon-asset-management-sa-2026-08-11/
AAPL,2026-08-11 07:08:30,"Skyworks Solutions, Inc. $SWKS Shares Bought by Assenagon Asset Management S.A.",MarketBeat,earnings,Neutral,0.130766,0.674373,https://www.marketbeat.com/instant-alerts/filing-skyworks-solutions-inc-swks-shares-bought-by-assenagon-asset-management-sa-2026-08-11/
